       26	2022-12-29 06:53:12	1	0	16	0
        5	2022-12-29 06:54:20	1	0	16	0
       21	2022-12-29 06:58:46	1	0	16	0
        6	2022-12-29 06:58:51	1	0	16	0
       16	2022-12-29 06:58:57	1	0	16	0
        8	2022-12-29 06:59:02	1	0	16	0
       33	2022-12-29 06:59:06	1	0	16	0
       17	2022-12-29 06:59:11	1	0	16	0
        1	2022-12-29 06:59:16	1	0	16	0
       42	2022-12-29 06:59:37	1	0	16	0
       46	2022-12-29 06:59:43	1	0	16	0
       29	2022-12-29 07:01:52	1	0	16	0
       20	2022-12-29 07:02:01	1	0	16	0
       43	2022-12-29 08:04:35	1	0	16	0
        4	2022-12-29 08:32:03	1	0	16	0
       48	2022-12-29 09:05:35	1	0	16	0
       34	2022-12-29 09:43:53	1	0	16	0
        9	2022-12-29 09:44:29	1	0	16	0
       25	2022-12-29 09:49:16	1	0	16	0
       40	2022-12-29 09:49:21	1	0	16	0
       47	2022-12-29 09:51:20	1	0	16	0
       19	2022-12-29 09:54:17	1	0	16	0
       23	2022-12-29 09:54:26	1	0	16	0
       24	2022-12-29 09:57:24	1	0	16	0
       31	2022-12-29 09:58:18	1	0	16	0
        2	2022-12-29 09:58:43	1	0	16	0
       36	2022-12-29 10:01:51	1	0	16	0
       32	2022-12-29 13:01:38	1	0	16	0
       18	2022-12-29 13:39:36	1	0	16	0
       37	2022-12-29 13:48:30	1	0	16	0
       22	2022-12-29 13:48:49	1	0	16	0
       10	2022-12-29 13:51:51	1	0	16	0
       44	2022-12-29 13:52:14	1	0	16	0
       11	2022-12-29 13:54:14	1	0	16	0
        7	2022-12-29 13:54:28	1	0	16	0
       38	2022-12-29 13:55:41	1	0	16	0
       12	2022-12-29 13:55:49	1	0	16	0
       14	2022-12-29 13:55:53	1	0	16	0
       13	2022-12-29 13:58:34	1	0	16	0
       28	2022-12-29 13:58:44	1	0	16	0
       39	2022-12-29 14:00:02	1	0	16	0
       30	2022-12-29 14:01:49	1	0	16	0
       29	2022-12-29 14:14:07	1	0	16	0
       36	2022-12-29 14:25:44	1	0	16	0
        9	2022-12-29 14:31:38	1	0	16	0
        6	2022-12-29 14:31:42	1	0	16	0
       23	2022-12-29 14:47:37	1	0	16	0
       17	2022-12-29 14:50:46	1	0	16	0
       41	2022-12-29 14:51:43	1	0	16	0
       27	2022-12-29 14:53:37	1	0	16	0
        1	2022-12-29 14:55:38	1	0	16	0
       14	2022-12-29 14:56:06	1	0	16	0
       11	2022-12-29 14:56:10	1	0	16	0
        5	2022-12-29 15:00:29	1	0	16	0
       16	2022-12-29 15:01:47	1	0	16	0
       15	2022-12-29 15:03:57	1	0	16	0
       29	2022-12-29 15:04:03	1	0	16	0
       47	2022-12-29 15:04:08	1	0	16	0
       33	2022-12-29 15:05:36	1	0	16	0
       20	2022-12-29 15:12:51	1	0	16	0
       46	2022-12-29 15:14:03	1	0	16	0
        6	2022-12-29 15:15:42	1	0	16	0
       24	2022-12-29 15:17:21	1	0	16	0
        9	2022-12-29 15:18:42	1	0	16	0
       36	2022-12-29 15:26:29	1	0	16	0
       11	2022-12-29 15:29:58	1	0	16	0
       14	2022-12-29 15:30:02	1	0	16	0
        1	2022-12-29 15:37:52	1	0	16	0
       17	2022-12-29 15:50:33	1	0	16	0
        2	2022-12-29 15:51:20	1	0	16	0
       42	2022-12-29 15:51:52	1	0	16	0
       25	2022-12-29 15:51:57	1	0	16	0
       26	2022-12-29 15:54:37	1	0	16	0
       47	2022-12-29 16:01:47	1	0	16	0
       16	2022-12-29 16:04:24	1	0	16	0
