       45	2022-12-09 09:40:24	1	0	16	0
        9	2022-12-09 09:46:10	1	0	16	0
        2	2022-12-09 09:50:17	1	0	16	0
       24	2022-12-09 09:52:46	1	0	16	0
       31	2022-12-09 09:52:52	1	0	16	0
       23	2022-12-09 09:53:05	1	0	16	0
       40	2022-12-09 09:54:45	1	0	16	0
       47	2022-12-09 09:56:09	1	0	16	0
       34	2022-12-09 09:56:58	1	0	16	0
       26	2022-12-09 09:59:48	1	0	16	0
       19	2022-12-09 09:59:52	1	0	16	0
       36	2022-12-09 09:59:55	1	0	16	0
       25	2022-12-09 09:59:56	1	0	16	0
       33	2022-12-09 10:00:05	1	0	16	0
       17	2022-12-09 10:00:12	1	0	16	0
        6	2022-12-09 10:00:31	1	0	16	0
       20	2022-12-09 10:00:37	1	0	16	0
       43	2022-12-09 10:00:48	1	0	16	0
        1	2022-12-09 10:00:54	1	0	16	0
       21	2022-12-09 10:01:03	1	0	16	0
       16	2022-12-09 10:01:26	1	0	16	0
       46	2022-12-09 10:01:48	1	0	16	0
       29	2022-12-09 10:02:15	1	0	16	0
        8	2022-12-09 10:06:57	1	0	16	0
        5	2022-12-09 10:09:06	1	0	16	0
        8	2022-12-09 12:41:57	1	0	16	0
       22	2022-12-09 12:48:07	1	0	16	0
       10	2022-12-09 12:51:41	1	0	16	0
       11	2022-12-09 12:51:52	1	0	16	0
       32	2022-12-09 12:52:35	1	0	16	0
       12	2022-12-09 12:53:13	1	0	16	0
       18	2022-12-09 12:54:09	1	0	16	0
       37	2022-12-09 12:54:36	1	0	16	0
       13	2022-12-09 12:56:25	1	0	16	0
       28	2022-12-09 12:56:42	1	0	16	0
        9	2022-12-09 12:59:08	1	0	16	0
       14	2022-12-09 12:59:44	1	0	16	0
       39	2022-12-09 12:59:48	1	0	16	0
       38	2022-12-09 12:59:52	1	0	16	0
       46	2022-12-09 13:02:19	1	0	16	0
       19	2022-12-09 13:06:34	1	0	16	0
       25	2022-12-09 13:06:37	1	0	16	0
       30	2022-12-09 13:12:30	1	0	16	0
       29	2022-12-09 13:20:16	1	0	16	0
        8	2022-12-09 13:27:57	1	0	16	0
       31	2022-12-09 13:33:24	1	0	16	0
       40	2022-12-09 13:37:06	1	0	16	0
       43	2022-12-09 13:37:11	1	0	16	0
        9	2022-12-09 13:49:21	1	0	16	0
       25	2022-12-09 13:50:39	1	0	16	0
       19	2022-12-09 13:50:44	1	0	16	0
       46	2022-12-09 13:51:03	1	0	16	0
       42	2022-12-09 14:02:35	1	0	16	0
       29	2022-12-09 14:20:18	1	0	16	0
       31	2022-12-09 14:23:24	1	0	16	0
       24	2022-12-09 14:23:59	1	0	16	0
       44	2022-12-09 14:24:05	1	0	16	0
       41	2022-12-09 14:30:24	1	0	16	0
       40	2022-12-09 14:46:16	1	0	16	0
       43	2022-12-09 14:46:21	1	0	16	0
       47	2022-12-09 14:46:34	1	0	16	0
        7	2022-12-09 14:52:47	1	0	16	0
       17	2022-12-09 14:54:36	1	0	16	0
       27	2022-12-09 14:57:51	1	0	16	0
       15	2022-12-09 15:01:55	1	0	16	0
        5	2022-12-09 15:06:26	1	0	16	0
       36	2022-12-09 15:12:00	1	0	16	0
       24	2022-12-09 15:13:55	1	0	16	0
       23	2022-12-09 15:15:40	1	0	16	0
       33	2022-12-09 15:23:21	1	0	16	0
       17	2022-12-09 15:33:48	1	0	16	0
       16	2022-12-09 15:36:03	1	0	16	0
       26	2022-12-09 15:39:18	1	0	16	0
       47	2022-12-09 15:44:02	1	0	16	0
        8	2022-12-09 16:03:38	1	0	16	0
       23	2022-12-09 16:17:05	1	0	16	0
       36	2022-12-09 16:20:57	1	0	16	0
       16	2022-12-09 16:37:31	1	0	16	0
        2	2022-12-09 16:50:06	1	0	16	0
       20	2022-12-09 17:15:14	1	0	16	0
        2	2022-12-09 17:53:40	1	0	16	0
       21	2022-12-09 18:01:57	1	0	16	0
       16	2022-12-09 18:04:31	1	0	16	0
       46	2022-12-09 18:06:40	1	0	16	0
        6	2022-12-09 18:07:08	1	0	16	0
       29	2022-12-09 18:09:21	1	0	16	0
       17	2022-12-09 18:15:07	1	0	16	0
        1	2022-12-09 18:15:59	1	0	16	0
