        9	2022-12-15 09:33:30	1	0	16	0
        3	2022-12-15 09:42:18	1	0	16	0
       25	2022-12-15 01:53:24	1	0	16	0
        2	2022-12-15 09:56:56	1	0	16	0
       34	2022-12-15 00:57:40	1	0	16	0
       23	2022-12-01 09:58:12	1	0	16	0
        4	2022-12-01 09:58:16	1	0	16	0
       43	2022-12-01 10:04:06	1	0	16	0
       26	2022-12-01 10:06:46	1	0	16	0
       17	2022-12-01 10:06:54	1	0	16	0
       46	2022-12-01 10:07:19	1	0	16	0
       36	2022-12-01 10:07:52	1	0	16	0
       40	2022-12-01 10:10:13	1	0	16	0
       20	2022-12-01 10:11:05	1	0	16	0
       16	2022-12-01 10:11:14	1	0	16	0
       41	2022-12-01 10:11:21	1	0	16	0
       29	2022-12-01 10:12:32	1	0	16	0
       43	2022-12-01 12:46:29	1	0	16	0
       46	2022-12-01 13:17:24	1	0	16	0
       10	2022-12-01 13:49:39	1	0	16	0
       22	2022-12-01 13:49:46	1	0	16	0
       37	2022-12-01 13:49:50	1	0	16	0
        7	2022-12-01 13:49:56	1	0	16	0
       18	2022-12-01 13:50:07	1	0	16	0
       12	2022-12-01 13:54:14	1	0	16	0
       14	2022-12-01 13:54:18	1	0	16	0
       11	2022-12-01 13:55:18	1	0	16	0
       39	2022-12-01 13:56:07	1	0	16	0
       43	2022-12-01 13:56:19	1	0	16	0
       30	2022-12-01 13:56:24	1	0	16	0
       38	2022-12-01 13:58:35	1	0	16	0
       32	2022-12-01 13:58:59	1	0	16	0
       17	2022-12-01 14:05:58	1	0	16	0
       29	2022-12-01 14:06:35	1	0	16	0
       46	2022-12-01 14:11:33	1	0	16	0
        2	2022-12-01 14:12:02	1	0	16	0
        9	2022-12-01 14:14:02	1	0	16	0
       36	2022-12-01 14:14:19	1	0	16	0
       20	2022-12-01 14:33:14	1	0	16	0
       40	2022-12-01 14:34:31	1	0	16	0
        1	2022-12-01 14:49:12	1	0	16	0
       42	2022-12-01 14:51:27	1	0	16	0
       44	2022-12-01 14:56:14	1	0	16	0
        9	2022-12-01 14:57:49	1	0	16	0
       17	2022-12-01 14:58:11	1	0	16	0
       36	2022-12-01 14:59:01	1	0	16	0
       15	2022-12-01 14:59:44	1	0	16	0
       29	2022-12-01 14:59:50	1	0	16	0
        6	2022-12-01 15:00:02	1	0	16	0
        2	2022-12-01 15:01:00	1	0	16	0
       25	2022-12-01 15:01:33	1	0	16	0
       16	2022-12-01 15:11:04	1	0	16	0
       23	2022-12-01 15:17:47	1	0	16	0
       26	2022-12-01 15:24:14	1	0	16	0
       20	2022-12-01 15:27:54	1	0	16	0
       40	2022-12-01 15:35:29	1	0	16	0
        1	2022-12-01 15:35:35	1	0	16	0
       25	2022-12-01 15:35:42	1	0	16	0
        6	2022-12-01 15:57:26	1	0	16	0
       16	2022-12-01 16:11:19	1	0	16	0
        8	2022-12-01 16:12:07	1	0	16	0
       23	2022-12-01 16:23:27	1	0	16	0
        6	2022-12-01 17:01:49	1	0	16	0
       16	2022-12-01 17:01:57	1	0	16	0
       17	2022-12-01 17:03:22	1	0	16	0
       46	2022-12-01 17:06:13	1	0	16	0
        1	2022-12-01 17:06:21	1	0	16	0
       29	2022-12-01 17:09:23	1	0	16	0
       20	2022-12-01 17:46:00	1	0	16	0
       34	2022-12-01 17:47:02	1	0	16	0
       43	2022-12-01 18:05:21	1	0	16	0
       34	2022-12-01 18:40:11	1	0	16	0
       25	2022-12-01 20:00:16	1	0	16	0
       40	2022-12-01 20:00:58	1	0	16	0
       36	2022-12-01 20:03:53	1	0	16	0
        9	2022-12-01 20:03:58	1	0	16	0
       23	2022-12-01 20:13:58	1	0	16	0
        2	2022-12-01 20:24:49	1	0	16	0
       34	2022-12-01 21:50:30	1	0	16	0
       12	2022-12-01 23:00:33	1	0	16	0
       44	2022-12-01 23:00:38	1	0	16	0
        7	2022-12-01 23:00:46	1	0	16	0
       14	2022-12-01 23:00:50	1	0	16	0
       32	2022-12-01 23:00:55	1	0	16	0
       30	2022-12-01 23:01:00	1	0	16	0
       11	2022-12-01 23:01:31	1	0	16	0
       18	2022-12-01 23:01:45	1	0	16	0
       39	2022-12-01 23:01:51	1	0	16	0
       10	2022-12-01 23:02:00	1	0	16	0
       37	2022-12-01 23:02:25	1	0	16	0
       22	2022-12-01 23:02:30	1	0	16	0
       38	2022-12-01 23:02:39	1	0	16	0
       41	2022-12-01 23:04:33	1	0	16	0
       15	2022-12-01 23:23:54	1	0	16	0
       42	2022-12-01 23:24:04	1	0	16	0
       26	2022-12-02 06:52:16	1	0	16	0
        5	2022-12-02 06:52:23	1	0	16	0
       16	2022-12-02 06:58:33	1	0	16	0
       21	2022-12-02 06:58:42	1	0	16	0
        6	2022-12-02 06:58:46	1	0	16	0
       46	2022-12-02 06:58:51	1	0	16	0
       33	2022-12-02 06:58:59	1	0	16	0
       20	2022-12-02 07:00:11	1	0	16	0
        8	2022-12-02 07:00:27	1	0	16	0
       29	2022-12-02 07:00:40	1	0	16	0
       17	2022-12-02 07:03:33	1	0	16	0
        1	2022-12-02 07:04:56	1	0	16	0
       43	2022-12-02 08:09:55	1	0	16	0
        3	2022-12-02 09:04:06	1	0	16	0
        4	2022-12-02 09:10:28	1	0	16	0
        9	2022-12-02 09:41:41	1	0	16	0
       25	2022-12-02 09:47:22	1	0	16	0
       19	2022-12-02 09:47:28	1	0	16	0
        2	2022-12-02 09:47:33	1	0	16	0
       24	2022-12-02 09:52:17	1	0	16	0
       40	2022-12-02 09:57:26	1	0	16	0
       23	2022-12-02 10:00:58	1	0	16	0
       36	2022-12-02 10:03:00	1	0	16	0
       34	2022-12-02 10:07:28	1	0	16	0
       31	2022-12-02 10:08:16	1	0	16	0
       47	2022-12-02 10:24:05	1	0	16	0
       43	2022-12-02 12:37:21	1	0	16	0
       13	2022-12-02 12:41:34	1	0	16	0
       18	2022-12-02 12:44:20	1	0	16	0
       10	2022-12-02 12:49:05	1	0	16	0
       37	2022-12-02 12:49:35	1	0	16	0
       22	2022-12-02 12:49:40	1	0	16	0
       12	2022-12-02 12:50:28	1	0	16	0
       11	2022-12-02 12:50:38	1	0	16	0
       28	2022-12-02 12:51:18	1	0	16	0
        8	2022-12-02 12:51:28	1	0	16	0
       30	2022-12-02 12:56:06	1	0	16	0
       39	2022-12-02 12:57:59	1	0	16	0
       38	2022-12-02 12:58:39	1	0	16	0
       32	2022-12-02 12:59:04	1	0	16	0
       14	2022-12-02 12:59:42	1	0	16	0
       17	2022-12-02 13:02:18	1	0	16	0
       29	2022-12-02 13:09:36	1	0	16	0
       24	2022-12-02 13:09:56	1	0	16	0
       46	2022-12-02 13:15:39	1	0	16	0
        1	2022-12-02 13:42:14	1	0	16	0
        6	2022-12-02 13:42:25	1	0	16	0
       36	2022-12-02 13:45:14	1	0	16	0
       20	2022-12-02 13:46:12	1	0	16	0
       16	2022-12-02 13:46:18	1	0	16	0
       43	2022-12-02 13:47:51	1	0	16	0
       40	2022-12-02 13:48:27	1	0	16	0
       31	2022-12-02 13:56:11	1	0	16	0
       17	2022-12-02 13:56:42	1	0	16	0
       29	2022-12-02 13:57:29	1	0	16	0
       24	2022-12-02 14:06:23	1	0	16	0
       46	2022-12-02 14:11:04	1	0	16	0
        9	2022-12-02 14:13:28	1	0	16	0
       36	2022-12-02 14:26:38	1	0	16	0
        6	2022-12-02 14:26:53	1	0	16	0
       20	2022-12-02 14:26:59	1	0	16	0
       16	2022-12-02 14:27:03	1	0	16	0
       44	2022-12-02 14:34:56	1	0	16	0
       19	2022-12-02 14:35:20	1	0	16	0
       41	2022-12-02 14:37:30	1	0	16	0
        1	2022-12-02 14:37:59	1	0	16	0
       23	2022-12-02 14:43:14	1	0	16	0
